Date, APL.1, APL.2, APL.3, APL.4, APL.5, APL.6, APL.7, APL.8, APL.9, APL.10, APL.11, APL.12
2024-11-02 05:19:48,71.25,116.96,128.15,108.94,76.2,14.3,1.0,18.574888,14.172,76.36,1.255,14.79
2024-11-02 05:19:54,71.28,116.85,128.15,108.94,76.0,14.3,1.0,18.570473,14.175,76.362,1.255,14.79
2024-11-02 05:20:00,71.25,116.96,128.15,108.94,76.2,14.3,1.0,18.575222,14.168,76.344,1.255,14.82
2024-11-02 05:20:06,71.26,116.8,128.15,108.94,76.1,14.3,1.0,18.565701,14.173,76.334,1.255,14.82
2024-11-02 05:20:12,71.23,116.77,128.15,108.94,76.0,14.3,1.0,18.563974,14.175,76.336,1.255,14.83
2024-11-02 05:20:18,71.28,116.73,128.15,108.94,76.0,14.3,1.0,18.561302,14.179,76.346,1.255,14.83
2024-11-02 05:20:24,71.27,116.66,128.15,108.94,76.0,14.3,1.0,18.557995,14.182,76.347,1.255,14.84
2024-11-02 05:20:30,71.23,116.71,128.15,108.94,76.2,14.3,1.0,18.561863,14.18,76.352,1.255,14.84
2024-11-02 05:20:36,71.21,116.74,128.15,108.94,76.2,14.3,1.0,18.564148,14.179,76.359,1.255,14.86
2024-11-02 05:20:42,71.19,116.68,128.15,108.94,76.0,14.3,1.0,18.558956,14.18,76.343,1.255,14.86
2024-11-02 05:20:48,71.23,116.69,128.15,108.94,76.1,14.3,1.0,18.559875,14.18,76.345,1.255,14.87
2024-11-02 05:20:54,71.25,116.61,128.15,108.94,76.1,14.3,1.0,18.554264,14.184,76.344,1.255,14.87
2024-11-02 05:21:00,71.25,116.69,128.15,108.94,76.3,14.3,1.0,18.559828,14.18,76.347,1.255,14.88
2024-11-02 05:21:06,71.25,116.71,128.15,108.94,85.9,16.0,1.0,18.560902,15.143,82.57,1.255,14.88
2024-11-02 05:21:12,71.22,116.71,128.15,108.94,106.3,19.9,1.0,18.560902,19.172,104.059,1.255,14.88
2024-11-02 05:21:18,71.22,116.71,128.15,108.94,121.1,22.8,1.0,18.560902,22.161,120.01,1.255,14.89
2024-11-02 05:21:24,71.22,116.71,128.15,108.94,133.1,24.9,1.0,18.560902,24.377,131.809,1.255,14.89
2024-11-02 05:21:30,71.24,116.71,128.15,108.94,140.8,26.5,1.0,18.560902,26.029,140.525,1.255,14.9
2024-11-02 05:21:36,71.21,116.71,128.15,108.94,147.0,27.6,1.0,18.560902,27.251,147.12,1.255,14.9
2024-11-02 05:21:42,71.2,116.71,128.15,108.94,151.9,28.5,1.0,18.560902,28.155,151.894,1.255,14.91
2024-11-02 05:21:48,71.18,116.71,128.15,108.94,155.6,29.1,1.0,18.560902,28.825,155.531,1.255,14.91
2024-11-02 05:21:54,71.24,116.71,128.15,108.94,157.6,29.6,1.0,18.560902,29.321,158.173,1.255,14.92
2024-11-02 05:22:00,71.24,116.71,128.15,108.94,159.9,30.0,1.0,18.560902,29.689,160.175,1.255,14.92
2024-11-02 05:22:06,71.27,116.71,128.15,108.94,161.1,30.2,1.0,18.560902,29.968,161.594,1.255,14.93
2024-11-02 05:22:12,71.23,117.14,128.15,108.94,161.9,30.4,1.0,18.585144,30.176,162.687,1.255,14.93
2024-11-02 05:22:18,71.23,117.15,128.15,108.94,162.6,30.5,1.0,18.588167,30.328,163.532,1.255,14.94
2024-11-02 05:22:24,71.23,117.19,128.15,108.94,163.2,30.6,1.0,18.588015,30.435,164.149,1.255,14.94
2024-11-02 05:22:30,71.18,117.32,128.15,108.94,163.3,30.7,1.0,18.597809,30.515,164.624,1.255,14.95
2024-11-02 05:22:36,71.16,117.36,128.15,108.94,164.5,30.8,1.0,18.597612,30.577,164.955,1.255,14.95
2024-11-02 05:22:42,71.17,117.37,128.15,108.94,165.0,30.9,1.0,18.597931,30.62,165.194,1.255,14.95
2024-11-02 05:22:48,71.15,117.36,128.15,108.94,164.5,30.9,1.0,18.597519,30.659,165.4,1.255,14.96
2024-11-02 05:22:54,71.2,117.45,128.15,108.94,165.0,30.8,1.0,18.602648,30.665,165.483,1.255,14.96
2024-11-02 05:23:00,71.23,117.35,128.15,108.94,165.0,30.9,1.0,18.596945,30.674,165.494,1.255,14.97
2024-11-02 05:23:06,71.23,117.48,128.15,108.94,164.3,30.9,1.0,18.604284,30.667,165.502,1.255,14.97
2024-11-02 05:23:12,71.26,117.47,128.15,108.94,165.0,30.9,1.0,18.603182,30.664,165.477,1.255,14.98
2024-11-02 05:23:18,71.28,117.61,128.15,108.94,165.0,30.9,1.0,18.610041,30.658,165.504,1.255,14.98
2024-11-02 05:23:24,71.25,117.5,128.15,108.94,164.8,30.9,1.0,18.605324,30.676,165.54,1.255,14.99
2024-11-02 05:23:30,71.26,117.53,128.15,108.94,165.2,30.9,1.0,18.606861,30.664,165.509,1.255,14.99
2024-11-02 05:23:36,71.25,117.54,128.15,108.94,164.3,30.9,1.0,18.608274,30.672,165.565,1.255,15.01
2024-11-02 05:23:42,71.26,117.68,128.15,108.94,164.7,30.9,1.0,18.616192,30.659,165.564,1.255,15.01
2024-11-02 05:23:48,71.23,117.61,128.15,108.94,165.1,30.9,1.0,18.61179,30.667,165.568,1.255,15.02
2024-11-02 05:23:54,71.26,117.69,128.15,108.94,164.8,30.9,1.0,18.61471,30.662,165.564,1.255,15.02
2024-11-02 05:24:00,71.23,117.64,128.15,108.94,164.7,30.9,1.0,18.612366,30.67,165.587,1.255,15.03
2024-11-02 05:24:06,71.23,117.63,128.15,108.94,145.3,27.4,1.0,18.612774,28.726,155.813,1.255,15.03
2024-11-02 05:24:12,71.22,117.63,128.15,108.94,111.8,21.0,1.0,18.612774,21.679,115.919,1.255,15.04
2024-11-02 05:24:18,71.21,117.63,128.15,108.94,93.9,17.6,1.0,18.612774,17.902,96.899,1.255,15.04
2024-11-02 05:24:24,71.22,117.63,128.15,108.94,83.9,15.8,1.0,18.612774,15.903,85.897,1.255,15.04
2024-11-02 05:24:30,71.26,117.63,128.15,108.94,79.0,14.8,1.0,18.612774,14.828,79.799,1.255,15.04
2024-11-02 05:24:36,71.23,117.17,128.15,108.94,76.3,14.3,1.0,18.561039,14.264,76.803,1.255,15.04
2024-11-02 05:24:42,71.25,116.99,128.15,108.94,76.2,14.3,1.0,18.575977,14.166,76.336,1.255,15.06
2024-11-02 05:24:48,71.24,117.0,128.15,108.94,75.9,14.3,1.0,18.577484,14.168,76.353,1.255,15.06
2024-11-02 05:24:54,71.24,116.99,128.15,108.94,76.1,14.3,1.0,18.576418,14.168,76.352,1.255,15.07
2024-11-02 05:25:00,71.27,117.0,128.15,108.94,76.0,14.2,1.0,18.578793,14.166,76.347,1.255,15.07
2024-11-02 05:25:06,71.33,117.05,128.15,108.94,76.0,14.3,1.0,18.580093,14.162,76.331,1.255,13.73
2024-11-02 05:25:12,71.32,116.97,128.15,108.94,76.2,14.3,1.0,18.57548,14.172,76.355,1.255,13.73
2024-11-02 05:25:18,71.32,117.01,128.15,108.94,76.0,14.3,1.0,18.577688,14.168,76.349,1.255,12.21
2024-11-02 05:25:24,71.34,116.89,128.15,108.94,76.1,14.3,1.0,18.57077,14.175,76.365,1.255,12.21
2024-11-02 05:25:30,71.34,116.81,128.15,108.94,76.2,14.3,1.0,18.567173,14.176,76.355,1.255,12.65
2024-11-02 05:25:36,71.33,116.94,128.15,108.94,76.0,14.3,1.0,18.573904,14.172,76.36,1.255,12.65
2024-11-02 05:25:42,71.36,117.03,128.15,108.94,76.2,14.3,1.0,18.579624,14.168,76.362,1.255,13.4
2024-11-02 05:25:48,71.36,116.82,128.15,108.94,76.2,14.3,1.0,18.566847,14.175,76.348,1.255,13.4
2024-11-02 05:25:54,71.35,116.9,128.15,108.94,76.0,14.3,1.0,18.571768,14.172,76.341,1.255,14.24
2024-11-02 05:26:00,71.39,116.8,128.15,108.94,76.0,14.3,1.0,18.566307,14.178,76.359,1.255,14.24
2024-11-02 05:26:06,72.01,116.75,128.15,108.94,75.9,14.3,1.0,18.563456,14.177,76.345,1.255,14.24
2024-11-02 05:26:12,71.98,116.84,128.15,108.94,76.0,14.3,1.0,18.568163,14.172,76.347,1.255,8.48
2024-11-02 05:26:18,71.94,116.84,128.15,108.94,76.1,14.3,1.0,18.568748,14.177,76.365,1.255,8.48
2024-11-02 05:26:24,71.91,116.77,128.15,108.94,76.3,14.3,1.0,18.563963,14.178,76.351,1.255,8.23
2024-11-02 05:26:30,71.89,116.72,128.15,108.94,75.8,14.3,1.0,18.560297,14.18,76.347,1.255,8.23
2024-11-02 05:26:36,71.9,116.66,128.15,108.94,76.1,14.3,1.0,18.559881,14.183,76.362,1.255,8.01
2024-11-02 05:26:42,71.9,116.64,128.15,108.94,76.0,14.3,1.0,18.556942,14.184,76.354,1.255,8.01
2024-11-02 05:26:48,71.87,116.7,128.15,108.94,76.1,14.3,1.0,18.560238,14.181,76.359,1.255,7.79
2024-11-02 05:26:54,71.85,116.74,128.15,108.94,76.1,14.3,1.0,18.563652,14.181,76.365,1.255,7.79
2024-11-02 05:27:00,71.87,116.57,128.15,108.94,76.0,14.3,1.0,18.552677,14.183,76.329,1.255,7.59
2024-11-02 05:27:06,71.89,116.69,128.15,108.94,85.5,16.0,1.0,18.559429,15.112,82.4,1.255,7.59
2024-11-02 05:27:12,71.88,116.69,128.15,108.94,106.0,19.9,1.0,18.559429,19.152,102.915,1.255,7.39
2024-11-02 05:27:18,71.86,116.69,128.15,108.94,121.1,22.7,1.0,18.559429,22.148,119.914,1.255,7.39
2024-11-02 05:27:24,71.86,116.69,128.15,108.94,132.7,24.9,1.0,18.559429,24.368,131.187,1.255,7.53
2024-11-02 05:27:30,71.86,116.69,128.15,108.94,140.9,26.5,1.0,18.559429,26.013,140.53,1.255,7.53
2024-11-02 05:27:36,71.88,116.69,128.15,108.94,147.0,27.6,1.0,18.559429,27.238,147.024,1.255,7.53
2024-11-02 05:27:42,71.86,116.69,128.15,108.94,151.7,28.5,1.0,18.559429,28.153,151.691,1.255,8.73
2024-11-02 05:27:48,71.88,116.69,128.15,108.94,155.6,29.1,1.0,18.559429,28.827,155.506,1.255,8.73
2024-11-02 05:27:54,71.87,116.69,128.15,108.94,157.5,29.6,1.0,18.559429,29.328,158.187,1.255,10.52
2024-11-02 05:28:00,71.88,116.69,128.15,108.94,160.0,30.0,1.0,18.559429,29.695,160.189,1.255,10.52
2024-11-02 05:28:06,71.89,116.69,128.15,108.94,161.1,30.2,1.0,18.559429,29.965,161.644,1.255,11.98
2024-11-02 05:28:12,71.86,117.33,128.15,108.94,162.2,30.4,1.0,18.595602,30.159,162.685,1.255,11.98
2024-11-02 05:28:18,71.85,117.31,128.15,108.94,162.8,30.6,1.0,18.594595,30.319,163.542,1.257,13.2
2024-11-02 05:28:24,71.82,117.24,128.15,108.94,164.1,30.7,1.0,18.591751,30.438,164.156,1.257,13.2
2024-11-02 05:28:30,71.82,117.23,128.15,108.94,163.8,30.7,1.0,18.590109,30.523,164.598,1.257,13.44
2024-11-02 05:28:36,71.83,117.4,128.15,108.94,164.2,30.8,1.0,18.599773,30.572,164.951,1.257,13.44
2024-11-02 05:28:42,71.87,117.32,128.15,108.94,164.7,30.8,1.0,18.595427,30.622,165.216,1.257,13.44
2024-11-02 05:28:48,71.83,117.53,128.15,108.94,164.3,30.9,1.0,18.608322,30.642,165.403,1.257,13.44
2024-11-02 05:28:54,71.86,117.42,128.15,108.94,164.6,30.9,1.0,18.600075,30.662,165.436,1.257,13.44
2024-11-02 05:29:00,71.87,117.36,128.15,108.94,165.0,30.9,1.0,18.597664,30.664,165.427,1.257,13.44
2024-11-02 05:29:06,71.85,117.45,128.15,108.94,164.6,30.8,1.0,18.60273,30.67,165.502,1.257,13.44
2024-11-02 05:29:12,71.84,117.44,128.15,108.94,164.3,30.9,1.0,18.602262,30.675,165.525,1.257,13.44
2024-11-02 05:29:18,71.87,117.47,128.15,108.94,165.2,30.9,1.0,18.604336,30.67,165.519,1.257,13.44
2024-11-02 05:29:24,71.85,117.57,128.15,108.94,165.4,30.9,1.0,18.609587,30.663,165.529,1.257,13.44
2024-11-02 05:29:30,71.84,117.52,128.15,108.94,164.9,30.9,1.0,18.605846,30.667,165.515,1.257,13.44
2024-11-02 05:29:36,71.85,117.43,128.15,108.94,165.4,30.9,1.0,18.601173,30.678,165.534,1.257,13.44
2024-11-02 05:29:42,71.83,117.54,128.15,108.94,165.1,30.9,1.0,18.607595,30.675,165.568,1.257,13.44
2024-11-02 05:29:48,71.82,117.6,128.15,108.94,165.7,30.9,1.0,18.611195,30.67,165.579,1.257,13.44
2024-11-02 05:29:54,71.83,117.58,128.15,108.94,164.5,30.9,1.0,18.609562,30.674,165.589,1.257,13.44
2024-11-02 05:30:00,71.8,117.7,128.15,108.94,165.2,30.9,1.0,18.616711,30.667,165.609,1.257,13.44
2024-11-02 05:30:06,71.83,117.66,128.15,108.94,145.9,27.5,1.0,18.616896,28.827,156.416,1.257,13.44
2024-11-02 05:30:12,71.82,117.66,128.15,108.94,111.9,21.1,1.0,18.616896,21.737,116.182,1.257,13.44
2024-11-02 05:30:18,71.81,117.66,128.15,108.94,94.0,17.7,1.0,18.616896,17.95,96.263,1.257,13.44
2024-11-02 05:30:24,71.85,117.66,128.15,108.94,84.1,15.8,1.0,18.616896,15.924,86.018,1.257,13.44
2024-11-02 05:30:30,71.82,117.66,128.15,108.94,79.0,14.8,1.0,18.616896,14.845,80.094,1.257,13.44
2024-11-02 05:30:36,71.8,117.66,128.15,108.94,76.4,14.3,1.0,18.616896,14.261,76.83,1.257,15.13
2024-11-02 05:30:42,71.82,117.03,128.15,108.94,76.3,14.3,1.0,18.578598,14.167,76.354,1.257,15.13
2024-11-02 05:30:48,71.78,117.08,128.15,108.94,76.1,14.3,1.0,18.581652,14.17,76.381,1.257,15.16
2024-11-02 05:30:54,71.76,117.01,128.15,108.94,76.3,14.3,1.0,18.577919,14.173,76.368,1.257,15.16
2024-11-02 05:31:00,71.81,116.86,128.15,108.94,76.0,14.2,1.0,18.569592,14.178,76.373,1.257,15.19
2024-11-02 05:31:06,71.78,117.13,128.15,108.94,76.0,14.3,1.0,18.584478,14.167,76.377,1.257,15.19
2024-11-02 05:31:12,71.79,117.13,128.15,108.94,76.3,14.3,1.0,18.584375,14.167,76.373,1.257,15.22
2024-11-02 05:31:18,71.82,117.0,128.15,108.94,76.1,14.3,1.0,18.577309,14.172,76.372,1.257,15.22
2024-11-02 05:31:24,71.83,117.01,128.15,108.94,76.2,14.3,1.0,18.577465,14.174,76.383,1.257,15.24
2024-11-02 05:31:30,71.82,117.02,128.15,108.94,76.1,14.3,1.0,18.578207,14.177,76.396,1.257,15.24
2024-11-02 05:31:36,71.78,116.84,128.15,108.94,76.3,14.3,1.0,18.568333,14.181,76.383,1.257,15.26
2024-11-02 05:31:42,71.81,116.87,128.15,108.94,76.2,14.3,1.0,18.571331,14.18,76.394,1.257,15.26
2024-11-02 05:31:48,71.82,116.89,128.15,108.94,76.1,14.3,1.0,18.570995,14.179,76.383,1.257,15.26
2024-11-02 05:31:54,71.82,116.85,128.15,108.94,76.3,14.3,1.0,18.568943,14.178,76.37,1.257,15.29
2024-11-02 05:32:00,71.83,116.88,128.15,108.94,76.1,14.3,1.0,18.56925,14.178,76.375,1.257,15.29
2024-11-02 05:32:06,71.85,116.67,128.15,108.94,76.2,14.3,1.0,18.5581,14.182,76.368,1.257,15.31
2024-11-02 05:32:12,71.85,116.71,128.15,108.94,76.0,14.3,1.0,18.561081,14.184,76.369,1.257,15.31
2024-11-02 05:32:18,71.81,116.79,128.15,108.94,76.3,14.3,1.0,18.565556,14.183,76.381,1.257,15.33
2024-11-02 05:32:24,71.8,116.77,128.15,108.94,76.1,14.3,1.0,18.56411,14.182,76.386,1.257,15.33
2024-11-02 05:32:30,71.81,116.68,128.15,108.94,76.1,14.3,1.0,18.559452,14.183,76.358,1.257,15.35
2024-11-02 05:32:36,71.85,116.78,128.15,108.94,76.4,14.3,1.0,18.564438,14.183,76.382,1.257,15.35
2024-11-02 05:32:42,71.82,116.64,128.15,108.94,76.1,14.3,1.0,18.554554,14.186,76.355,1.257,15.36
2024-11-02 05:32:48,71.78,116.66,128.15,108.94,76.0,14.3,1.0,18.558346,14.188,76.383,1.257,15.36
2024-11-02 05:32:54,71.77,116.57,128.15,108.94,76.2,14.3,1.0,18.553265,14.189,76.397,1.257,15.37
2024-11-02 05:33:00,71.79,116.56,128.15,108.94,76.3,14.3,1.0,18.55221,14.189,76.364,1.257,15.37
2024-11-02 05:33:06,71.77,116.66,128.15,108.94,85.4,16.0,1.0,18.558208,15.069,80.806,1.257,15.39
2024-11-02 05:33:12,71.82,116.66,128.15,108.94,105.9,19.8,1.0,18.558208,19.119,103.779,1.257,15.39
2024-11-02 05:33:18,71.79,116.66,128.15,108.94,121.2,22.7,1.0,18.558208,22.123,119.051,1.257,15.39
2024-11-02 05:33:24,71.76,116.66,128.15,108.94,132.4,24.9,1.0,18.558208,24.354,131.106,1.257,15.4
2024-11-02 05:33:30,71.78,116.66,128.15,108.94,141.2,26.4,1.0,18.558208,26.007,140.08,1.257,15.4
2024-11-02 05:33:36,71.79,116.66,128.15,108.94,147.2,27.6,1.0,18.558208,27.231,146.676,1.257,15.42
2024-11-02 05:33:42,71.82,116.66,128.15,108.94,151.7,28.5,1.0,18.558208,28.135,151.628,1.257,15.42
2024-11-02 05:33:48,71.82,116.66,128.15,108.94,155.3,29.1,1.0,18.558208,28.811,155.316,1.257,15.43
2024-11-02 05:33:54,71.82,116.66,128.15,108.94,158.2,29.6,1.0,18.558208,29.306,158.139,1.257,15.43
2024-11-02 05:34:00,71.78,116.66,128.15,108.94,160.0,29.9,1.0,18.558208,29.692,160.09,1.257,15.44
2024-11-02 05:34:06,71.76,116.66,128.15,108.94,160.8,30.2,1.0,18.558208,29.968,161.571,1.257,15.44
2024-11-02 05:34:12,71.76,117.12,128.15,108.94,162.1,30.4,1.0,18.583815,30.171,162.648,1.257,15.45
2024-11-02 05:34:18,71.8,117.37,128.15,108.94,163.6,30.6,1.0,18.59877,30.306,163.573,1.257,15.45
2024-11-02 05:34:24,71.83,117.29,128.15,108.94,163.7,30.6,1.0,18.593719,30.427,164.113,1.257,15.46
2024-11-02 05:34:30,71.77,117.32,128.15,108.94,163.6,30.8,1.0,18.595104,30.513,164.589,1.257,15.46
2024-11-02 05:34:36,71.79,117.29,128.15,108.94,164.4,30.8,1.0,18.59343,30.582,164.944,1.257,15.46
2024-11-02 05:34:42,71.73,117.29,128.15,108.94,164.2,30.8,1.0,18.593449,30.626,165.185,1.257,15.46
2024-11-02 05:34:48,71.79,117.35,128.15,108.94,165.0,30.8,1.0,18.597136,30.658,165.393,1.257,15.47
2024-11-02 05:34:54,71.78,117.43,128.15,108.94,165.1,30.9,1.0,18.601303,30.664,165.46,1.257,15.47
2024-11-02 05:35:00,71.77,117.41,128.15,108.94,165.2,30.9,1.0,18.600256,30.661,165.449,1.257,15.47
2024-11-02 05:35:06,71.76,117.52,128.15,108.94,164.5,30.9,1.0,18.606306,30.667,165.519,1.257,15.48
2024-11-02 05:35:12,71.78,117.45,128.15,108.94,165.0,30.9,1.0,18.602314,30.676,165.533,1.257,15.48
2024-11-02 05:35:18,71.75,117.41,128.15,108.94,164.7,30.9,1.0,18.600084,30.673,165.497,1.257,15.49
2024-11-02 05:35:24,71.73,117.47,128.15,108.94,164.7,30.9,1.0,18.603741,30.676,165.546,1.257,15.49
2024-11-02 05:35:30,71.71,117.55,128.15,108.94,164.9,30.9,1.0,18.608538,30.668,165.546,1.257,15.5
2024-11-02 05:35:36,71.71,117.59,128.15,108.94,165.2,30.9,1.0,18.610521,30.664,165.539,1.257,15.5
2024-11-02 05:35:42,71.71,117.6,128.15,108.94,164.7,30.9,1.0,18.610966,30.667,165.563,1.257,15.52
2024-11-02 05:35:48,71.76,117.64,128.15,108.94,164.9,30.9,1.0,18.612968,30.67,165.575,1.257,15.52
2024-11-02 05:35:54,71.74,117.59,128.15,108.94,164.6,30.9,1.0,18.610373,30.672,165.58,1.257,15.53
2024-11-02 05:36:00,71.7,117.65,128.15,108.94,164.9,30.8,1.0,18.613785,30.674,165.621,1.257,15.53
2024-11-02 05:36:06,71.83,117.61,128.15,108.94,145.9,27.4,1.0,18.611353,28.762,156.093,1.257,12.57
2024-11-02 05:36:12,71.79,117.61,128.15,108.94,111.9,21.1,1.0,18.611353,21.703,117.532,1.257,12.57
2024-11-02 05:36:18,71.78,117.61,128.15,108.94,93.7,17.6,1.0,18.611353,17.931,97.012,1.257,11.89
2024-11-02 05:36:24,71.81,117.61,128.15,108.94,84.2,15.8,1.0,18.611353,15.916,85.979,1.257,11.89
2024-11-02 05:36:30,71.81,117.61,128.15,108.94,79.0,14.8,1.0,18.611353,14.842,80.082,1.257,12.75
2024-11-02 05:36:36,71.79,117.61,128.15,108.94,76.3,14.3,1.0,18.611353,14.269,76.965,1.257,12.75
2024-11-02 05:36:42,71.79,117.03,128.15,108.94,76.2,14.2,1.0,18.578964,14.163,76.331,1.257,12.75
2024-11-02 05:36:48,71.81,117.15,128.15,108.94,76.2,14.2,1.0,18.585854,14.162,76.355,1.257,14.12
2024-11-02 05:36:54,71.78,117.2,128.15,108.94,76.3,14.3,1.0,18.588415,14.157,76.339,1.257,14.12
2024-11-02 05:37:00,71.79,116.94,128.15,108.94,76.1,14.3,1.0,18.573805,14.171,76.353,1.257,15.01
2024-11-02 05:37:06,72.46,117.12,128.15,108.94,76.2,14.2,1.0,18.583876,14.164,76.359,1.257,15.01
2024-11-02 05:37:12,72.42,116.84,128.15,108.94,76.2,14.3,1.0,18.568161,14.173,76.341,1.257,6.23
2024-11-02 05:37:18,72.41,116.94,128.15,108.94,76.2,14.2,1.0,18.573946,14.169,76.345,1.257,6.23
2024-11-02 05:37:24,72.37,116.95,128.15,108.94,76.0,14.3,1.0,18.57423,14.168,76.336,1.257,5.96
2024-11-02 05:37:30,72.37,116.97,128.15,108.94,76.2,14.3,1.0,18.575504,14.169,76.347,1.257,5.96
2024-11-02 05:37:36,72.3,116.9,128.15,108.94,75.9,14.3,1.0,18.571548,14.17,76.337,1.257,5.69
2024-11-02 05:37:42,72.19,116.86,128.15,108.94,76.0,14.3,1.0,18.569349,14.176,76.363,1.257,5.69
2024-11-02 05:37:48,72.0,116.85,128.15,108.94,76.0,14.2,1.0,18.568668,14.176,76.361,1.257,15.04
2024-11-02 05:37:54,71.79,116.79,128.15,108.94,76.2,14.3,1.0,18.565516,14.176,76.346,1.257,15.04
2024-11-02 05:38:00,71.66,116.76,128.15,108.94,76.0,14.3,1.0,18.563765,14.173,76.322,1.257,15.42
2024-11-02 05:38:06,71.5,116.82,128.15,108.94,76.3,14.2,1.0,18.56683,14.173,76.333,1.257,15.42
2024-11-02 05:38:12,71.37,116.83,128.15,108.94,76.1,14.3,1.0,18.56735,14.175,76.348,1.257,15.42
2024-11-02 05:38:18,71.22,116.81,128.15,108.94,75.9,14.3,1.0,18.567526,14.177,76.357,1.257,15.5
2024-11-02 05:38:24,71.1,116.86,128.15,108.94,76.0,14.3,1.0,18.569559,14.175,76.356,1.257,15.5
2024-11-02 05:38:30,71.1,116.7,128.15,108.94,76.1,14.3,1.0,18.560678,14.18,76.348,1.257,15.5
2024-11-02 05:38:36,71.16,116.79,128.15,108.94,76.1,14.2,1.0,18.565222,14.179,76.361,1.257,15.5
2024-11-02 05:38:42,71.16,116.7,128.15,108.94,76.0,14.3,1.0,18.560593,14.179,76.342,1.257,15.35
2024-11-02 05:38:48,71.18,116.65,128.15,108.94,75.9,14.3,1.0,18.557198,14.184,76.355,1.257,15.35
2024-11-02 05:38:54,71.2,116.74,128.15,108.94,76.3,14.3,1.0,18.562416,14.182,76.367,1.257,15.38
2024-11-02 05:39:00,71.2,116.58,128.15,108.94,76.3,14.3,1.0,18.553265,14.185,76.346,1.257,15.38
2024-11-02 05:39:06,71.21,116.57,128.15,108.94,84.8,15.9,1.0,18.552969,15.083,80.875,1.257,15.41
2024-11-02 05:39:12,71.23,116.57,128.15,108.94,105.6,19.8,1.0,18.552969,19.127,102.792,1.257,15.41
2024-11-02 05:39:18,71.22,116.57,128.15,108.94,121.1,22.6,1.0,18.552969,22.127,119.061,1.257,15.44
2024-11-02 05:39:24,71.23,116.57,128.15,108.94,132.3,24.8,1.0,18.552969,24.344,131.12,1.257,15.44
2024-11-02 05:39:30,71.22,116.57,128.15,108.94,141.4,26.4,1.0,18.552969,26.007,140.113,1.257,15.45
2024-11-02 05:39:36,71.25,116.57,128.15,108.94,146.7,27.6,1.0,18.552969,27.229,146.731,1.257,15.45
2024-11-02 05:39:42,71.18,116.57,128.15,108.94,151.7,28.4,1.0,18.552969,28.148,151.688,1.257,15.47
2024-11-02 05:39:48,71.18,116.57,128.15,108.94,155.2,29.1,1.0,18.552969,28.808,155.336,1.257,15.47
2024-11-02 05:39:54,71.19,116.57,128.15,108.94,157.7,29.6,1.0,18.552969,29.313,158.03,1.257,15.47
2024-11-02 05:40:00,71.18,116.57,128.15,108.94,159.7,29.9,1.0,18.552969,29.685,160.052,1.257,15.49
2024-11-02 05:40:06,71.19,116.57,128.15,108.94,161.4,30.2,1.0,18.552969,29.965,161.597,1.257,15.49
2024-11-02 05:40:12,71.2,117.17,128.15,108.94,161.9,30.4,1.0,18.587194,30.172,162.684,1.257,15.52
2024-11-02 05:40:18,71.2,117.25,128.15,108.94,163.1,30.5,1.0,18.591228,30.324,163.54,1.257,15.52
2024-11-02 05:40:24,71.18,117.23,128.15,108.94,163.3,30.6,1.0,18.591038,30.433,164.123,1.257,15.54
2024-11-02 05:40:30,71.2,117.3,128.15,108.94,164.0,30.7,1.0,18.594797,30.512,164.581,1.257,15.54
2024-11-02 05:40:36,71.18,117.38,128.15,108.94,164.5,30.8,1.0,18.598377,30.571,164.933,1.257,15.56
2024-11-02 05:40:42,71.19,117.38,128.15,108.94,164.2,30.8,1.0,18.598587,30.619,165.192,1.257,15.56
2024-11-02 05:40:48,71.18,117.36,128.15,108.94,164.5,30.9,1.0,18.597282,30.66,165.404,1.257,15.57
2024-11-02 05:40:54,71.22,117.41,128.15,108.94,164.9,30.9,1.0,18.600433,30.675,165.512,1.257,15.57
2024-11-02 05:41:00,71.23,117.36,128.15,108.94,165.0,30.8,1.0,18.5979,30.674,165.485,1.257,15.58
2024-11-02 05:41:06,71.22,117.43,128.15,108.94,165.0,30.9,1.0,18.601875,30.674,165.517,1.257,15.58
2024-11-02 05:41:12,71.19,117.39,128.15,108.94,165.3,30.8,1.0,18.599264,30.668,165.465,1.257,15.59
2024-11-02 05:41:18,71.24,117.55,128.15,108.94,164.7,30.8,1.0,18.608208,30.671,165.557,1.257,15.59
2024-11-02 05:41:24,71.23,117.5,128.15,108.94,165.1,30.9,1.0,18.604816,30.673,165.537,1.257,15.6
2024-11-02 05:41:30,71.21,117.57,128.15,108.94,165.6,30.9,1.0,18.609127,30.675,165.585,1.257,15.6
2024-11-02 05:41:36,71.22,117.66,128.15,108.94,164.8,30.9,1.0,18.614735,30.661,165.56,1.257,15.6
2024-11-02 05:41:42,71.2,117.44,128.15,108.94,164.8,30.8,1.0,18.602076,30.671,165.506,1.257,15.62
2024-11-02 05:41:48,71.22,117.68,128.15,108.94,165.3,30.9,1.0,18.615509,30.665,165.59,1.257,15.62
2024-11-02 05:41:54,71.21,117.63,128.15,108.94,165.2,30.8,1.0,18.612867,30.668,165.583,1.257,15.63
2024-11-02 05:42:00,71.17,117.58,128.15,108.94,165.0,30.8,1.0,18.609964,30.669,165.562,1.257,15.63
2024-11-02 05:42:06,71.18,117.66,128.15,108.94,146.6,27.6,1.0,18.614172,28.888,156.685,1.257,15.65
